price,sqft_m2,link,rooms,address
500,,http://idealista.com/inmueble/29149504/,,"Estudio en calle del Bolillero, 41, Segunda Fase, Tres Cantos"
600,,http://idealista.com/inmueble/1703719/,,"Estudio en calle Alicante, 19, Alcobendas Centro, Alcobendas"
1150,,http://idealista.com/inmueble/31189944/,,"Piso en avenida de la ermita, 2, Arroyo de la Vega, La Moraleja"
1100,,http://idealista.com/inmueble/31158797/,,"Casa rural en calle de la violeta, 65, Zona Estación- Centro, Tres Cantos"
1050,,http://idealista.com/inmueble/31099367/,,"Piso en paseo de la chopera, 1, Ensanche, Alcobendas"
1700,,http://idealista.com/inmueble/31079246/,,"Casa o chalet independiente en calle de la rosaleda, 2, Manzanares el Real"
2000,,http://idealista.com/inmueble/1018845/,,"Chalet adosado en El Soto de la Moraleja, La Moraleja"
2600,,http://idealista.com/inmueble/30817026/,,"Chalet adosado en El Soto de la Moraleja, La Moraleja"
2500,,http://idealista.com/inmueble/1546532/,,"Piso en El Soto de la Moraleja, La Moraleja"
11000,,http://idealista.com/inmueble/30645022/,,Casa o chalet independiente en La Moraleja
2200,,http://idealista.com/inmueble/30584238/,,Chalet adosado en La Moraleja
2700,,http://idealista.com/inmueble/30507408/,,"Piso en El Soto de la Moraleja, La Moraleja"
3000,,http://idealista.com/inmueble/30145546/,,"Piso en Encinar de los Reyes, La Moraleja"
800,,http://idealista.com/inmueble/27742432/,,"Piso en avenida Ermita, 2, Arroyo de la Vega, La Moraleja"
1250,,http://idealista.com/inmueble/31226634/,,Chalet adosado en Ciudalcampo
550,,http://idealista.com/inmueble/31213976/,,"Piso en Centro Urbano, San Sebastián de los Reyes"
600,,http://idealista.com/inmueble/31210928/,,"Estudio en Zona Industrial, Tres Cantos"
925,,http://idealista.com/inmueble/31200762/,,"Piso en Vega de la Moraleja, San Sebastián de los Reyes"
570,,http://idealista.com/inmueble/26512409/,,Piso en Fuente el Saz de Jarama
650,,http://idealista.com/inmueble/25244548/,,"Piso en El Mirador, Colmenar Viejo"
600,,http://idealista.com/inmueble/31169515/,,"Piso en Alcobendas Centro, Alcobendas"
1100,,http://idealista.com/inmueble/31152178/,,"Piso en Norte, Alcobendas"
2400,,http://idealista.com/inmueble/31129721/,,"Piso en El Soto de la Moraleja, La Moraleja"
2500,,http://idealista.com/inmueble/26408668/,,"Dúplex en Encinar de los Reyes, La Moraleja"
600,,http://idealista.com/inmueble/31082674/,,"Piso en Alcobendas Centro, Alcobendas"
6000,,http://idealista.com/inmueble/31082492/,,Chalet pareado en La Moraleja
650,,http://idealista.com/inmueble/31074158/,,Piso en San Agustin de Guadalix
800,,http://idealista.com/inmueble/31062928/,,"Piso en avenida navarrondan, 47, Los Arroyos, San Sebastián de los Reyes"
1200,,http://idealista.com/inmueble/31023337/,,"Ático en calle juan de herrera, 14, Vega de la Moraleja, San Sebastián de los Reyes"
550,,http://idealista.com/inmueble/31026574/,,"Dúplex en calle jarama, 2, Fuente el Saz de Jarama"
700,,http://idealista.com/inmueble/31012201/,,"Chalet adosado en travesía Buenos Aires, 7, Guadalix de la Sierra"
600,,http://idealista.com/inmueble/28562348/,,"Piso en travesía del Socorro, 14, Centro Urbano, San Sebastián de los Reyes"
600,,http://idealista.com/inmueble/31004179/,,"Chalet adosado en calle del soto, 30, Valdetorres de Jarama"
550,,http://idealista.com/inmueble/31002690/,,"Piso en calle de santo domingo guzmán, 2, El Cerrillo, Colmenar Viejo"
900,,http://idealista.com/inmueble/28211478/,,"Piso en pasaje de Almansa, 3, Rosa Luxemburgo, San Sebastián de los Reyes"
700,,http://idealista.com/inmueble/30982349/,,"Dúplex en calle de lucio benito, 27, San Agustin de Guadalix"
585,,http://idealista.com/inmueble/30967233/,,"Piso en carretas, 32, Centro, Colmenar Viejo"
750,,http://idealista.com/inmueble/1869827/,,"Ático en plaza Residenciales, 5, El Mirador, Colmenar Viejo"
825,,http://idealista.com/inmueble/1971316/,,"Piso en calle Estación de Atocha, 16, San Crispín - La Estación Consorcio, Colmenar Viejo"
425,,http://idealista.com/inmueble/28503598/,,"Dúplex en calle Guadalajara, 20, Talamanca de Jarama"
450,,http://idealista.com/inmueble/30946118/,,"Dúplex en plaza de la libertad, 12, Guadalix de la Sierra"
600,,http://idealista.com/inmueble/30927020/,,"Estudio en carretera de fuencarral, 44, Zona Industrial, Alcobendas"
700,,http://idealista.com/inmueble/30914159/,,"Dúplex en avenida de la industria, 29, Zona Industrial, Tres Cantos"
650,,http://idealista.com/inmueble/30903478/,,"Piso en calle del matadero viejo, 14, El Cerrillo, Colmenar Viejo"
2400,,http://idealista.com/inmueble/25441297/,,"Piso en paseo de los Parques, 7, Encinar de los Reyes, La Moraleja"
580,,http://idealista.com/inmueble/30901010/,,"Piso en calle del real, 30, Centro, Colmenar Viejo"
850,,http://idealista.com/inmueble/26889934/,,"Dúplex en avenida Industria, 29, Zona Industrial, Tres Cantos"
450,,http://idealista.com/inmueble/2014326/,,"Piso en calle Rosario, 61, Valdetorres de Jarama"
850,,http://idealista.com/inmueble/26699637/,,"Chalet adosado en calle Abogados de Atocha, 23, El Molar"
1200,,http://idealista.com/inmueble/30873619/,,"Ático en calle maría curie, 28, Vega de la Moraleja, San Sebastián de los Reyes"
950,,http://idealista.com/inmueble/30860850/,,"Piso en sector descubridores, 23, Primera Fase - Nuevo Tres Cantos, Tres Cantos"
800,,http://idealista.com/inmueble/30858543/,,"Chalet pareado en calle eras del medio, 12, Guadalix de la Sierra"
550,,http://idealista.com/inmueble/30854389/,,"Ático en calle Eras de Abajo, 5, Guadalix de la Sierra"
1050,,http://idealista.com/inmueble/30787819/,,"Chalet adosado en calle hortensia, 12, Cobeña"
710,,http://idealista.com/inmueble/30774629/,,"Piso en avenida de los artesanos, 66, Primera Fase - Nuevo Tres Cantos, Tres Cantos"
700,,http://idealista.com/inmueble/30681532/,,"Piso en plaza de la coronación, 1, Alcobendas Centro, Alcobendas"
300,,http://idealista.com/inmueble/29218977/,,"Piso en calle de la Venta, 33, Venturada"
500,,http://idealista.com/inmueble/27602806/,,"Chalet adosado en calle de las Carretas, 24, Redueña"
600,,http://idealista.com/inmueble/1790370/,,"Dúplex en calle Picon, 5, Cobeña"
450,,http://idealista.com/inmueble/25649832/,,"Ático en travesía de Leganitos, 15, Casco Urbano, Paracuellos de Jarama"
750,,http://idealista.com/inmueble/26864069/,,"Estudio en avenida de la Industria, 16, Zona Industrial, Tres Cantos"
450,,http://idealista.com/inmueble/2051343/,,"Ático en Cantarranas, 6, Ajalvir"
730,,http://idealista.com/inmueble/30724429/,,"Piso en avenida de los remedios, 6, El Cerrillo, Colmenar Viejo"
730,,http://idealista.com/inmueble/30724410/,,"Piso en calle del real, 6, Centro, Colmenar Viejo"
650,,http://idealista.com/inmueble/28587284/,,"Casa o chalet independiente en N-320, s/n, Redueña"
400,,http://idealista.com/inmueble/30690418/,,"Piso en calle de la fragua, 3, Gargantilla del Lozoya"
1350,,http://idealista.com/inmueble/30682017/,,"Chalet adosado en colonia de las puertas verdes, 40, Ciudalcampo"
350,,http://idealista.com/inmueble/26762609/,,"Piso en calle de las Eras, 94, Pedrezuela"
750,,http://idealista.com/inmueble/1799106/,,"Piso en calle Talgo, 8, San Crispín - La Estación Consorcio, Colmenar Viejo"
400,,http://idealista.com/inmueble/30473582/,,"Piso en calle del Cercado, 1, Valdeavero"
4500,,http://idealista.com/inmueble/30435839/,,"Ático en calle del Camino Nuevo, 51, El Soto de la Moraleja, La Moraleja"
360,,http://idealista.com/inmueble/30364095/,,"Piso en calle del Cerrillo, 2, Bustarviejo"
430,,http://idealista.com/inmueble/30333911/,,"Dúplex en calle de los Peligros, 4, Talamanca de Jarama"
850,,http://idealista.com/inmueble/30236651/,,"Chalet adosado en Colonia de las Puertas Verdes, 44, Ciudalcampo"
890,,http://idealista.com/inmueble/30232255/,,"Piso en avenida de los Labradores, 7, Zona Estación- Centro, Tres Cantos"
1100,,http://idealista.com/inmueble/30119212/,,"Piso en calle de Francisco Largo Caballero, 40, Norte, Alcobendas"
390,,http://idealista.com/inmueble/30112132/,,"Dúplex en calle del Virgen del Campo, 15, Valdetorres de Jarama"
330,,http://idealista.com/inmueble/30102388/,,"Piso en plaza de la Cabrera, 5, La Cabrera"
3500,,http://idealista.com/inmueble/30067119/,,"Dúplex en El Soto de la Moraleja, La Moraleja"
400,,http://idealista.com/inmueble/30057856/,,"Casa o chalet independiente en calle Mayor, 1, El Vellón"
350,,http://idealista.com/inmueble/1933652/,,"Casa o chalet independiente en calle Mayor, 1, El Vellón"
750,,http://idealista.com/inmueble/30035049/,,"Piso en calle San Nicolás de Bari, 11, Miramadrid, Paracuellos de Jarama"
7000,,http://idealista.com/inmueble/29950715/,,Casa o chalet independiente en La Moraleja
650,,http://idealista.com/inmueble/29689974/,,"Estudio en avenida Isla Graciosa, 2, Pol. Industrial norte, San Sebastián de los Reyes"
400,,http://idealista.com/inmueble/29680901/,,"Piso en calle el Baile, 14, Valdemanco"
500,,http://idealista.com/inmueble/29666788/,,"Chalet adosado en calle San Miguel, 11, Puentes Viejas"
650,,http://idealista.com/inmueble/29658286/,,"Chalet adosado en calle de Bruna Vázquez, 61, El Molar"
490,,http://idealista.com/inmueble/26047351/,,"Dúplex en calle de Carlos Martín Álvarez, 21, Valdeolmos-Alalpardo"
580,,http://idealista.com/inmueble/29571884/,,"Piso en calle Remolino, 49, El Molar"
1050,,http://idealista.com/inmueble/29549251/,,"Piso en sector Oficios, 40, Primera Fase - Nuevo Tres Cantos, Tres Cantos"
650,,http://idealista.com/inmueble/29546388/,,"Piso en calle Valdeciprian, 21, Daganzo de Arriba"
600,,http://idealista.com/inmueble/29515856/,,"Estudio en avenida de Fuencarral, 12, Zona Industrial, Alcobendas"
550,,http://idealista.com/inmueble/29508009/,,"Piso en calle de la Fuente, 14, Cobeña"
475,,http://idealista.com/inmueble/29460555/,,"Ático en carretera de Madrid, 3, Miraflores de la Sierra"
450,,http://idealista.com/inmueble/29429827/,,"Piso en calle de Maruste, 6, Bustarviejo"
400,,http://idealista.com/inmueble/29429680/,,"Piso en calle de Maruste, 6, Bustarviejo"
900,,http://idealista.com/inmueble/29232103/,,"Estudio en avenida de los Artesanos, 16, Zona Industrial, Tres Cantos"
1100,,http://idealista.com/inmueble/29202618/,,"Casa o chalet independiente en calle de los Tilos, 20, El Molar"
290,,http://idealista.com/inmueble/29193802/,,"Piso en calle del Corralón, 9, Navalafuente"
565,,http://idealista.com/inmueble/29132139/,,"Dúplex en camino Nuevo, 3, Miraflores de la Sierra"
400,,http://idealista.com/inmueble/25846576/,,"Piso en calle Nogal, 6, Guadalix de la Sierra"
350,,http://idealista.com/inmueble/28865775/,,"Piso en calle José Antonio, 4, Lozoya"
360,,http://idealista.com/inmueble/28823455/,,"Piso en plaza de Pío XII, 11, Guadalix de la Sierra"
475,,http://idealista.com/inmueble/28940920/,,"Piso en travesía Subida Iglesia, 18, Valdeolmos-Alalpardo"
450,,http://idealista.com/inmueble/28740557/,,"Dúplex en calle Palacio, 1, Valdeavero"
800,,http://idealista.com/inmueble/28620620/,,"Chalet adosado en calle del Reculaje, 5, Buitrago del Lozoya"
550,,http://idealista.com/inmueble/28539549/,,"Chalet pareado en calle del Nogal, 8, Puentes Viejas"
480,,http://idealista.com/inmueble/28512661/,,"Ático en calle Notariado, 21, Pedrezuela"
2300,,http://idealista.com/inmueble/28359754/,,"Piso en Encinar de los Reyes, La Moraleja"
750,,http://idealista.com/inmueble/28289476/,,"Chalet adosado en camino de la Iblesia, 54, Valdeolmos-Alalpardo"
790,,http://idealista.com/inmueble/28262097/,,"Chalet adosado en calle Palacio, 27, Serracines"
250,,http://idealista.com/inmueble/27038186/,,"Ático en calle del Real, 146, Horcajo de la Sierra"
600,,http://idealista.com/inmueble/28055371/,,"Casa o chalet independiente en calle del Matadero, 15, Buitrago del Lozoya"
600,,http://idealista.com/inmueble/28054934/,,"Chalet adosado en via Teruel, 8, Ribatejada"
900,,http://idealista.com/inmueble/28040834/,,"Chalet pareado en calle Madrid, 3, Cabanillas de la Sierra"
650,,http://idealista.com/inmueble/28001516/,,"Chalet adosado en calle del Real, 8, Centro, Colmenar Viejo"
550,,http://idealista.com/inmueble/27062712/,,"Dúplex en calle Conquistadores, 10, Cobeña"
390,,http://idealista.com/inmueble/27967791/,,"Dúplex en calle Pablo Picasso, 3, Valdeavero"
1800,,http://idealista.com/inmueble/26104913/,,"Chalet adosado en calle Toro, 18, Rascafría"
350,,http://idealista.com/inmueble/1810588/,,"Piso en calle las Escuelas, 4, El Vellón"
650,,http://idealista.com/inmueble/1992464/,,"Piso en camino Nuevo, 5, Miraflores de la Sierra"
500,,http://idealista.com/inmueble/29827155/,,"Piso en calle Doctor Troyano Benito, 1, La Cabrera"
500,,http://idealista.com/inmueble/27602809/,,"Chalet adosado en callejón de las Eras, 10, Redueña"
550,,http://idealista.com/inmueble/27602833/,,"Chalet adosado en calle de las Carretas, 24, Redueña"
300,,http://idealista.com/inmueble/27447383/,,"Piso en calle de San Blas, 1, El Vellón"
750,,http://idealista.com/inmueble/27449374/,,"Estudio en carretera Fuencarral a Alcobendas, 44, Zona Industrial, Alcobendas"
275,,http://idealista.com/inmueble/1844411/,,"Casa o chalet independiente en calle Real, 70, Horcajo de la Sierra"
850,,http://idealista.com/inmueble/30478625/,,"Casa o chalet independiente en calle San Pedro, 47, Miraflores de la Sierra"
550,,http://idealista.com/inmueble/25876658/,,"Piso en travesía Hontanillas, 4, Centro Urbano, San Sebastián de los Reyes"
550,,http://idealista.com/inmueble/27256735/,,"Chalet adosado en calle Prado Mayor, 8, Bustarviejo"
999,,http://idealista.com/inmueble/27114574/,,"Chalet adosado en calle Venezuela, 36, Algete"
750,,http://idealista.com/inmueble/26683435/,,"Chalet pareado en Mondalindo, 37, Valdemanco"
3400,,http://idealista.com/inmueble/26536048/,,"Chalet adosado en Encinar de los Reyes, La Moraleja"
550,,http://idealista.com/inmueble/26300156/,,"Estudio en avenida del Cerro del Águila, 5, Pol. Industrial sur, San Sebastián de los Reyes"
1100,,http://idealista.com/inmueble/26296325/,,"Piso en avenida Castilla la Mancha, 20, Los Arroyos, San Sebastián de los Reyes"
4500,,http://idealista.com/inmueble/26012669/,,Chalet pareado en La Moraleja
400,,http://idealista.com/inmueble/25853275/,,"Piso en travesía Río Lozoya, 3, Buitrago del Lozoya"
400,,http://idealista.com/inmueble/25717437/,,"Piso en calle de José Antonio, 1, Manzanares el Real"
500,,http://idealista.com/inmueble/25460111/,,"Piso en de la Cuesta, 4, Manzanares el Real"
350,,http://idealista.com/inmueble/25221337/,,"Piso en calle Urbanización de los Grifos, 143, Rascafría"
650,,http://idealista.com/inmueble/25063485/,,"Casa o chalet independiente en carretera Torrejon del Rey, 14, Valdeavero"
675,,http://idealista.com/inmueble/25017079/,,"Dúplex en calle Valportillo segunda, 3, Zona Industrial, Alcobendas"
340,,http://idealista.com/inmueble/2165884/,,"Chalet adosado en calle Cubillo, 8, Canencia"
650,,http://idealista.com/inmueble/2118274/,,"Chalet adosado en avenida de Madrid, 51, Lozoyuela-Navas-Sieteiglesias"
420,,http://idealista.com/inmueble/2057891/,,"Piso en calle Eusebio Guadalix, 68, Miraflores de la Sierra"
900,,http://idealista.com/inmueble/1974329/,,"Chalet adosado en camino Santuy, 5, Montejo de la Sierra"
550,,http://idealista.com/inmueble/1939113/,,"Piso en avenida del Puente Cultural, 10, Dehesa Vieja-Puente Cultural, San Sebastián de los Reyes"
400,,http://idealista.com/inmueble/1934233/,,"Piso en avenida Iglesia, 2, Navalafuente"
420,,http://idealista.com/inmueble/1910950/,,"Piso en calle Pedrezuela, 28, El Vellón"
350,,http://idealista.com/inmueble/1680599/,,"Piso en plaza Iglesia, 7, Lozoya"
750,,http://idealista.com/inmueble/1681139/,,"Casa o chalet independiente en calle Navarro, 7, Lozoyuela-Navas-Sieteiglesias"
750,,http://idealista.com/inmueble/1664413/,,"Dúplex en paseo de Europa, 7, Centro Urbano, San Sebastián de los Reyes"
1500,,http://idealista.com/inmueble/1652447/,,"Casa o chalet independiente en avenida Salmoral, 180, Manzanares el Real"
300,,http://idealista.com/inmueble/30986937/,,Piso en Miraflores de la Sierra
800,,http://idealista.com/inmueble/30926774/,,"Piso en Dehesa Vieja-Puente Cultural, San Sebastián de los Reyes"
450,,http://idealista.com/inmueble/30926738/,,"Piso en Altos de Jarama, Paracuellos de Jarama"
3000,,http://idealista.com/inmueble/30832572/,,Chalet adosado en La Moraleja
5000,,http://idealista.com/inmueble/723994/,,"Piso en El Soto de la Moraleja, La Moraleja"
2200,,http://idealista.com/inmueble/30758336/,,"Piso en El Soto de la Moraleja, La Moraleja"
2300,,http://idealista.com/inmueble/30422985/,,Casa o chalet independiente en Ciudalcampo
3500,,http://idealista.com/inmueble/30135559/,,Casa o chalet independiente en Fuente del Fresno
1200,,http://idealista.com/inmueble/29998767/,,"Piso en Sta. Bárbara-La Zaporra, San Sebastián de los Reyes"
6500,,http://idealista.com/inmueble/29524007/,,Casa o chalet independiente en La Moraleja
4000,,http://idealista.com/inmueble/29024366/,,"Casa o chalet independiente en paseo de Alcobendas, La Moraleja"
1900,,http://idealista.com/inmueble/26803413/,,"Chalet adosado en El Soto de la Moraleja, La Moraleja"
700,,http://idealista.com/inmueble/26167676/,,"Piso en Centro Urbano, San Sebastián de los Reyes"
3750,,http://idealista.com/inmueble/1514748/,,Casa o chalet independiente en Santo Domingo
5800,,http://idealista.com/inmueble/1489208/,,Chalet adosado en La Moraleja
2600,,http://idealista.com/inmueble/1479485/,,"Chalet adosado en El Soto de la Moraleja, La Moraleja"
15000,,http://idealista.com/inmueble/870906/,,Casa o chalet independiente en La Moraleja
5000,,http://idealista.com/inmueble/733018/,,"Chalet pareado en Encinar de los Reyes, La Moraleja"
720,,http://idealista.com/inmueble/31209374/,,"Dúplex en Pol. Industrial norte, San Sebastián de los Reyes"
550,,http://idealista.com/inmueble/31190642/,,"Ático en calle de la flor, 3, Alcobendas Centro, Alcobendas"
600,,http://idealista.com/inmueble/1999600/,,"Casa o chalet independiente en ronda del Prado, 10, Valdeavero"
399,,http://idealista.com/inmueble/31152707/,,Dúplex en Pedrezuela
250,,http://idealista.com/inmueble/28615622/,,"Estudio en calle Mayor, 35, Torrelaguna"
300,,http://idealista.com/inmueble/26821346/,,"Piso en calle de la Huerta, 17, Bustarviejo"
420,,http://idealista.com/inmueble/28380870/,,Dúplex en Talamanca de Jarama
550,,http://idealista.com/inmueble/31032420/,,"Piso en calle Félix Rodríguez de la Fuente, 5, Algete"
1250,,http://idealista.com/inmueble/330725/,,"Casa o chalet independiente en calle Peña Izaga, 11, Soto del Real"
4000,,http://idealista.com/inmueble/31026375/,,Casa o chalet independiente en La Moraleja
650,,http://idealista.com/inmueble/31013533/,,"Piso en Casco Urbano, Paracuellos de Jarama"
440,,http://idealista.com/inmueble/31004120/,,Piso en Manzanares el Real
2200,,http://idealista.com/inmueble/31002201/,,"Piso en Encinar de los Reyes, La Moraleja"
490,,http://idealista.com/inmueble/30959418/,,"Dúplex en calle del paular, 3, Soto del Real"
500,,http://idealista.com/inmueble/27594644/,,Piso en Manzanares el Real
450,,http://idealista.com/inmueble/30937083/,,Dúplex en Talamanca de Jarama
550,,http://idealista.com/inmueble/30857657/,,"Piso en calle de las carretas, 30, Centro, Colmenar Viejo"
400,,http://idealista.com/inmueble/25119071/,,"Piso en calle del Pocito, 37, El Molar"
650,,http://idealista.com/inmueble/27855055/,,"Piso en calle de Isabel Rosillo, 9, Alcobendas Centro, Alcobendas"
2800,,http://idealista.com/inmueble/25328685/,,"Chalet adosado en El Soto de la Moraleja, La Moraleja"
2400,,http://idealista.com/inmueble/528405/,,"Piso en El Soto de la Moraleja, La Moraleja"
900,,http://idealista.com/inmueble/30406333/,,"Chalet adosado en calle del Pico de la Miel, 11, El Olivar - La Magdalena, Colmenar Viejo"
850,,http://idealista.com/inmueble/28665174/,,"Estudio en avenida del Cerro del Águila, 5, Pol. Industrial sur, San Sebastián de los Reyes"
850,,http://idealista.com/inmueble/30280483/,,"Piso en calle de Álava, 4, Alcobendas Centro, Alcobendas"
3000,,http://idealista.com/inmueble/30235755/,,"Piso en Encinar de los Reyes, La Moraleja"
900,,http://idealista.com/inmueble/30139910/,,"Piso en sector Islas, 21, Segunda Fase, Tres Cantos"
450,,http://idealista.com/inmueble/29775041/,,Piso en Soto del Real
1200,,http://idealista.com/inmueble/29436059/,,"Casa o chalet independiente en calle León, 32, Pedrezuela"
6000,,http://idealista.com/inmueble/29334582/,,Chalet pareado en La Moraleja
340,,http://idealista.com/inmueble/28816609/,,"Piso en carretera de Bustarviejo, 5, Miraflores de la Sierra"
340,,http://idealista.com/inmueble/26501319/,,"Piso en de Bustarviejo, 5, Miraflores de la Sierra"
650,,http://idealista.com/inmueble/28591165/,,"Casa o chalet independiente en calle Palancarillos, 1, Lozoyuela-Navas-Sieteiglesias"
370,,http://idealista.com/inmueble/28441072/,,"Piso en travesía Santo Tomás, 5, Lozoya"
420,,http://idealista.com/inmueble/25410424/,,"Dúplex en calle el Bravo, 5, Talamanca de Jarama"
400,,http://idealista.com/inmueble/28174022/,,"Piso en avenida Alejandro Rubio, 30, Guadalix de la Sierra"
525,,http://idealista.com/inmueble/27908438/,,"Ático en plaza de la Villa, 9, Soto del Real"
400,,http://idealista.com/inmueble/27885922/,,"Dúplex en calle del Campillo, 6, Gargantilla del Lozoya"
350,,http://idealista.com/inmueble/27311531/,,"Chalet adosado en calle de las Colmenas, 7, El Vellón"
400,,http://idealista.com/inmueble/25383782/,,"Chalet adosado en calle del Cubillo, 6, Canencia"
700,,http://idealista.com/inmueble/25530306/,,"Piso en Puente Cultural, 6, Pol. Industrial norte, San Sebastián de los Reyes"
2300,,http://idealista.com/inmueble/31212356/,,"Piso en Encinar de los Reyes, La Moraleja"
2000,,http://idealista.com/inmueble/31211336/,,"Piso en Encinar de los Reyes, La Moraleja"
850,,http://idealista.com/inmueble/31204684/,,"Piso en avenida de juan pablo ii, 19, Primera Fase - Nuevo Tres Cantos, Tres Cantos"
2100,,http://idealista.com/inmueble/31196906/,,"Piso en Encinar de los Reyes, La Moraleja"
585,,http://idealista.com/inmueble/31194662/,,Dúplex en Algete
350,,http://idealista.com/inmueble/29374835/,,Piso en Pedrezuela
460,,http://idealista.com/inmueble/31190580/,,Piso en Valdeolmos-Alalpardo
425,,http://idealista.com/inmueble/31179485/,,Piso en Pedrezuela
2250,,http://idealista.com/inmueble/31174466/,,"Dúplex en Encinar de los Reyes, La Moraleja"
350,,http://idealista.com/inmueble/31169833/,,Piso en El Molar
2400,,http://idealista.com/inmueble/31143042/,,"Piso en El Soto de la Moraleja, La Moraleja"
500,,http://idealista.com/inmueble/25424510/,,"Ático en Casco Urbano, Paracuellos de Jarama"
2500,,http://idealista.com/inmueble/31118995/,,"Chalet adosado en El Soto de la Moraleja, La Moraleja"
275,,http://idealista.com/inmueble/27238441/,,"Piso en calle de San Isidro, 13, Torrelaguna"
400,,http://idealista.com/inmueble/26108125/,,"Ático en avenida José Antonio, 28, Miraflores de la Sierra"
400,,http://idealista.com/inmueble/30943356/,,"Dúplex en calle de los molinos, 3, Buitrago del Lozoya"
1800,,http://idealista.com/inmueble/1680497/,,"Piso en avenida de la Vega, 10, Arroyo de la Vega, La Moraleja"
750,,http://idealista.com/inmueble/30852079/,,"Piso en avenida cristóbal colón, 10, Las Vegas - El Pozanco - Adelfillas, Colmenar Viejo"
650,,http://idealista.com/inmueble/30812773/,,"Piso en calle de la virgen del henar, 10, El Olivar - La Magdalena, Colmenar Viejo"
385,,http://idealista.com/inmueble/2062147/,,"Piso en calle Malacuera, 36, Torrelaguna"
400,,http://idealista.com/inmueble/30741289/,,"Casa o chalet independiente en calle campillo, 23, Berzosa del Lozoya"
1100,,http://idealista.com/inmueble/30592410/,,"Piso en calle de Ruperto Chapí, 4, Ensanche, Alcobendas"
850,,http://idealista.com/inmueble/30544516/,,"Chalet pareado en calle Suerte del Palomar, 104, Manzanares el Real"
350,,http://idealista.com/inmueble/1747784/,,"Chalet pareado en camino del Valle, 55, Soto del Real"
250,,http://idealista.com/inmueble/2081476/,,"Ático en calle Cuatro Caminos, 5, Navalafuente"
285,,http://idealista.com/inmueble/30470853/,,"Piso en calle Harcilla, 3, El Vellón"
1000,,http://idealista.com/inmueble/29688783/,,"Chalet adosado en calle Retama, 6, los Pinarejos, s/n, Miraflores de la Sierra"
450,,http://idealista.com/inmueble/1998826/,,"Chalet adosado en travesía Amargura, 6, Montejo de la Sierra"
300,,http://idealista.com/inmueble/29016828/,,"Piso en avenida del Valle, 6, Rascafría"
345,,http://idealista.com/inmueble/28001942/,,"Piso en calle Agua, 3, Navalafuente"
340,,http://idealista.com/inmueble/1711764/,,"Piso en calle Malacuera, 36, Torrelaguna"
250,,http://idealista.com/inmueble/27015038/,,"Casa de pueblo en calle del Real, 1, Horcajo de la Sierra"
325,,http://idealista.com/inmueble/1743315/,,"Piso en calle Santa Ana, 18, Lozoyuela-Navas-Sieteiglesias"
800,,http://idealista.com/inmueble/25883672/,,"Chalet adosado en calle San Pedro, 75, Miraflores de la Sierra"
350,,http://idealista.com/inmueble/2163105/,,"Piso en calle Molino, 1, Bustarviejo"
320,,http://idealista.com/inmueble/2143302/,,"Piso en calle Isidro, 33, Garganta de los Montes"
300,,http://idealista.com/inmueble/1774118/,,"Piso en calle las Eras, 15, Navarredonda"
400,,http://idealista.com/inmueble/311387/,,"Piso en calle Feria, 44, Bustarviejo"
825,,http://idealista.com/inmueble/31036019/,,"Ático en Norte, Alcobendas"
1385,,http://idealista.com/inmueble/31033494/,,Chalet adosado en Club de Campo
650,,http://idealista.com/inmueble/31026998/,,"Piso en Alcobendas Centro, Alcobendas"
1150,,http://idealista.com/inmueble/849008/,,"Chalet pareado en Santa Teresa, Colmenar Viejo"
800,,http://idealista.com/inmueble/30840013/,,"Piso en Alcobendas Centro, Alcobendas"
500,,http://idealista.com/inmueble/30839366/,,Dúplex en Fuente el Saz de Jarama
2300,,http://idealista.com/inmueble/30776126/,,"Chalet adosado en El Soto de la Moraleja, La Moraleja"
2400,,http://idealista.com/inmueble/30757746/,,"Piso en El Soto de la Moraleja, La Moraleja"
500,,http://idealista.com/inmueble/30427585/,,"Piso en El Olivar - La Magdalena, Colmenar Viejo"
400,,http://idealista.com/inmueble/30390038/,,Dúplex en El Molar
400,,http://idealista.com/inmueble/30390021/,,Dúplex en El Molar
350,,http://idealista.com/inmueble/30390006/,,Piso en Pedrezuela
2900,,http://idealista.com/inmueble/29493404/,,"Chalet pareado en El Soto de la Moraleja, La Moraleja"
7000,,http://idealista.com/inmueble/29479431/,,Casa o chalet independiente en La Moraleja
2500,,http://idealista.com/inmueble/29072527/,,"Piso en El Soto de la Moraleja, La Moraleja"
5000,,http://idealista.com/inmueble/28461093/,,Casa o chalet independiente en Ciudalcampo
3500,,http://idealista.com/inmueble/28422683/,,Casa o chalet independiente en Santo Domingo
3200,,http://idealista.com/inmueble/1089610/,,"Piso en El Soto de la Moraleja, La Moraleja"
5000,,http://idealista.com/inmueble/457364/,,Casa o chalet independiente en Santo Domingo
550,,http://idealista.com/inmueble/31000982/,,"Piso en calle de santo domingo guzmán, 2, El Cerrillo, Colmenar Viejo"
300,,http://idealista.com/inmueble/1821669/,,"Piso en calle Olivo, 2, El Vellón"
450,,http://idealista.com/inmueble/28483867/,,"Dúplex en calle de Concepción, 14, Algete"
400,,http://idealista.com/inmueble/1731921/,,"Piso en calle Feria, 14, Bustarviejo"
475,,http://idealista.com/inmueble/31045767/,,"Dúplex en calle miralrío, 4, Fuente el Saz de Jarama"
